[2018-04-12 03:32:17,334] [ERROR] [runlog.cc:main:11:error msg
[2018-04-12 03:33:34,296] [ERROR] [runlog.cc:main:11:error msg
[2018-04-12 03:33:58,078] [ERROR] [runlog.cc:main:11:error msg
[2018-04-12 06:53:35,365] [ERROR] [runlog.cc:main:11:error msg
[2018-04-12 06:53:35,384] [INFO] [runlog.cc:main:13:info msg
